,select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8
8702,TRUE,https://www.amazon.com/gp/most-wished-for/books/16887,Books,Travel,Caribbean,Bahamas,,,,
8703,TRUE,https://www.amazon.com/gp/most-wished-for/books/16889,Books,Travel,Caribbean,Barbados & Trinidad and Tobago,,,,
8704,TRUE,https://www.amazon.com/gp/most-wished-for/books/16891,Books,Travel,Caribbean,Bermuda,,,,
8705,TRUE,https://www.amazon.com/gp/most-wished-for/books/16893,Books,Travel,Caribbean,Cuba,,,,
8706,TRUE,https://www.amazon.com/gp/most-wished-for/books/67592,Books,Travel,Caribbean,Cuba,General,,,
8707,TRUE,https://www.amazon.com/gp/most-wished-for/books/67593,Books,Travel,Caribbean,Cuba,Havana,,,
8708,TRUE,https://www.amazon.com/gp/most-wished-for/books/16895,Books,Travel,Caribbean,Dominican Republic,,,,
8709,TRUE,https://www.amazon.com/gp/most-wished-for/books/16897,Books,Travel,Caribbean,French West Indies,,,,
8710,TRUE,https://www.amazon.com/gp/most-wished-for/books/16901,Books,Travel,Caribbean,Grenada,,,,
8711,TRUE,https://www.amazon.com/gp/most-wished-for/books/16903,Books,Travel,Caribbean,Haiti,,,,
8712,TRUE,https://www.amazon.com/gp/most-wished-for/books/16905,Books,Travel,Caribbean,Jamaica,,,,
8713,TRUE,https://www.amazon.com/gp/most-wished-for/books/1040200,Books,Travel,Caribbean,Puerto Rico,,,,
8714,TRUE,https://www.amazon.com/gp/most-wished-for/books/16907,Books,Travel,Caribbean,Saint Kitts,,,,
8715,TRUE,https://www.amazon.com/gp/most-wished-for/books/16909,Books,Travel,Caribbean,Saint Lucia,,,,
8716,TRUE,https://www.amazon.com/gp/most-wished-for/books/16911,Books,Travel,Caribbean,Saint Vincent,,,,
8717,TRUE,https://www.amazon.com/gp/most-wished-for/books/16915,Books,Travel,Caribbean,Virgin Islands,,,,
8718,TRUE,https://www.amazon.com/gp/most-wished-for/books/17130,Books,Travel,Central America,,,,,
8719,TRUE,https://www.amazon.com/gp/most-wished-for/books/17138,Books,Travel,Central America,General,,,,
8720,TRUE,https://www.amazon.com/gp/most-wished-for/books/17131,Books,Travel,Central America,Belize,,,,
8721,TRUE,https://www.amazon.com/gp/most-wished-for/books/17133,Books,Travel,Central America,Costa Rica,,,,
8722,TRUE,https://www.amazon.com/gp/most-wished-for/books/17135,Books,Travel,Central America,El Salvador,,,,
8723,TRUE,https://www.amazon.com/gp/most-wished-for/books/17140,Books,Travel,Central America,Guatemala,,,,
8724,TRUE,https://www.amazon.com/gp/most-wished-for/books/17142,Books,Travel,Central America,Honduras,,,,
8725,TRUE,https://www.amazon.com/gp/most-wished-for/books/17144,Books,Travel,Central America,Nicaragua,,,,
8726,TRUE,https://www.amazon.com/gp/most-wished-for/books/17146,Books,Travel,Central America,Panama,,,,
8727,TRUE,https://www.amazon.com/gp/most-wished-for/books/16917,Books,Travel,Europe,,,,,
8728,TRUE,https://www.amazon.com/gp/most-wished-for/books/16942,Books,Travel,Europe,General,,,,
8729,TRUE,https://www.amazon.com/gp/most-wished-for/books/16919,Books,Travel,Europe,Andorra,,,,
8730,TRUE,https://www.amazon.com/gp/most-wished-for/books/16923,Books,Travel,Europe,Austria,,,,
8731,TRUE,https://www.amazon.com/gp/most-wished-for/books/67569,Books,Travel,Europe,Austria,General,,,
8732,TRUE,https://www.amazon.com/gp/most-wished-for/books/67570,Books,Travel,Europe,Austria,Vienna,,,
8733,TRUE,https://www.amazon.com/gp/most-wished-for/books/67571,Books,Travel,Europe,Belarus & Ukraine,,,,
8734,TRUE,https://www.amazon.com/gp/most-wished-for/books/67572,Books,Travel,Europe,Belarus & Ukraine,General,,,
8735,TRUE,https://www.amazon.com/gp/most-wished-for/books/67573,Books,Travel,Europe,Belarus & Ukraine,Kiev,,,
8736,TRUE,https://www.amazon.com/gp/most-wished-for/books/16925,Books,Travel,Europe,Belgium,,,,
8737,TRUE,https://www.amazon.com/gp/most-wished-for/books/67574,Books,Travel,Europe,Belgium,General,,,
8738,TRUE,https://www.amazon.com/gp/most-wished-for/books/67575,Books,Travel,Europe,Belgium,Brussels,,,
8739,TRUE,https://www.amazon.com/gp/most-wished-for/books/17018,Books,Travel,Europe,"Bosnia, Croatia & Herzegovina",,,,
8740,TRUE,https://www.amazon.com/gp/most-wished-for/books/16927,Books,Travel,Europe,Bulgaria,,,,
8741,TRUE,https://www.amazon.com/gp/most-wished-for/books/16929,Books,Travel,Europe,Cyprus,,,,
8742,TRUE,https://www.amazon.com/gp/most-wished-for/books/16931,Books,Travel,Europe,Czech Republic,,,,
8743,TRUE,https://www.amazon.com/gp/most-wished-for/books/67594,Books,Travel,Europe,Czech Republic,General,,,
8744,TRUE,https://www.amazon.com/gp/most-wished-for/books/67595,Books,Travel,Europe,Czech Republic,Prague,,,
8745,TRUE,https://www.amazon.com/gp/most-wished-for/books/16933,Books,Travel,Europe,Denmark,,,,
8746,TRUE,https://www.amazon.com/gp/most-wished-for/books/67596,Books,Travel,Europe,Denmark,General,,,
8747,TRUE,https://www.amazon.com/gp/most-wished-for/books/67597,Books,Travel,Europe,Denmark,Copenhagen,,,
8748,TRUE,https://www.amazon.com/gp/most-wished-for/books/16950,Books,Travel,Europe,England,,,,
8749,TRUE,https://www.amazon.com/gp/most-wished-for/books/67695,Books,Travel,Europe,England,General,,,
8750,TRUE,https://www.amazon.com/gp/most-wished-for/books/67696,Books,Travel,Europe,England,Bath,,,
8751,TRUE,https://www.amazon.com/gp/most-wished-for/books/67698,Books,Travel,Europe,England,Devon,,,
8752,TRUE,https://www.amazon.com/gp/most-wished-for/books/67699,Books,Travel,Europe,England,Gloucestershire,,,
8753,TRUE,https://www.amazon.com/gp/most-wished-for/books/67700,Books,Travel,Europe,England,London,,,
8754,TRUE,https://www.amazon.com/gp/most-wished-for/books/67701,Books,Travel,Europe,England,Yorkshire,,,
8755,TRUE,https://www.amazon.com/gp/most-wished-for/books/16935,Books,Travel,Europe,Estonia,,,,
8756,TRUE,https://www.amazon.com/gp/most-wished-for/books/16938,Books,Travel,Europe,Finland,,,,
8757,TRUE,https://www.amazon.com/gp/most-wished-for/books/16940,Books,Travel,Europe,France,,,,
8758,TRUE,https://www.amazon.com/gp/most-wished-for/books/67600,Books,Travel,Europe,France,General,,,
8759,TRUE,https://www.amazon.com/gp/most-wished-for/books/67601,Books,Travel,Europe,France,Bordeaux,,,
8760,TRUE,https://www.amazon.com/gp/most-wished-for/books/67602,Books,Travel,Europe,France,Brittany,,,
8761,TRUE,https://www.amazon.com/gp/most-wished-for/books/67603,Books,Travel,Europe,France,Corsica,,,
8762,TRUE,https://www.amazon.com/gp/most-wished-for/books/67604,Books,Travel,Europe,France,Dordogne,,,
8763,TRUE,https://www.amazon.com/gp/most-wished-for/books/67605,Books,Travel,Europe,France,Loire,,,
8764,TRUE,https://www.amazon.com/gp/most-wished-for/books/67606,Books,Travel,Europe,France,Lyon,,,
8765,TRUE,https://www.amazon.com/gp/most-wished-for/books/67607,Books,Travel,Europe,France,Normandy,,,
8766,TRUE,https://www.amazon.com/gp/most-wished-for/books/67608,Books,Travel,Europe,France,Paris,,,
8767,TRUE,https://www.amazon.com/gp/most-wished-for/books/67609,Books,Travel,Europe,France,Provence,,,
8768,TRUE,https://www.amazon.com/gp/most-wished-for/books/67610,Books,Travel,Europe,France,Rhone,,,
8769,TRUE,https://www.amazon.com/gp/most-wished-for/books/16944,Books,Travel,Europe,Germany,,,,
8770,TRUE,https://www.amazon.com/gp/most-wished-for/books/67613,Books,Travel,Europe,Germany,Berlin,,,
8771,TRUE,https://www.amazon.com/gp/most-wished-for/books/67614,Books,Travel,Europe,Germany,Cologne,,,
8772,TRUE,https://www.amazon.com/gp/most-wished-for/books/67615,Books,Travel,Europe,Germany,Dusseldorf,,,
8773,TRUE,https://www.amazon.com/gp/most-wished-for/books/67616,Books,Travel,Europe,Germany,Frankfurt,,,
8774,TRUE,https://www.amazon.com/gp/most-wished-for/books/67617,Books,Travel,Europe,Germany,Hamburg,,,
8775,TRUE,https://www.amazon.com/gp/most-wished-for/books/67618,Books,Travel,Europe,Germany,Munich,,,
8776,TRUE,https://www.amazon.com/gp/most-wished-for/books/67619,Books,Travel,Europe,Germany,Rhine,,,
8777,TRUE,https://www.amazon.com/gp/most-wished-for/books/16946,Books,Travel,Europe,Great Britain,,,,
8778,TRUE,https://www.amazon.com/gp/most-wished-for/books/16952,Books,Travel,Europe,Great Britain,General,,,
8779,TRUE,https://www.amazon.com/gp/most-wished-for/books/16948,Books,Travel,Europe,Great Britain,Channel Islands,,,
8787,TRUE,https://www.amazon.com/gp/most-wished-for/books/16954,Books,Travel,Europe,Great Britain,Northern Ireland,,,
8788,TRUE,https://www.amazon.com/gp/most-wished-for/books/16956,Books,Travel,Europe,Great Britain,Scotland,,,
8789,TRUE,https://www.amazon.com/gp/most-wished-for/books/67620,Books,Travel,Europe,Great Britain,Scotland,General,,
8790,TRUE,https://www.amazon.com/gp/most-wished-for/books/67621,Books,Travel,Europe,Great Britain,Scotland,Edinburgh,,
8791,TRUE,https://www.amazon.com/gp/most-wished-for/books/67622,Books,Travel,Europe,Great Britain,Scotland,Glasgow,,
8792,TRUE,https://www.amazon.com/gp/most-wished-for/books/16959,Books,Travel,Europe,Great Britain,Wales,,,
8793,TRUE,https://www.amazon.com/gp/most-wished-for/books/16961,Books,Travel,Europe,Greece,,,,
8794,TRUE,https://www.amazon.com/gp/most-wished-for/books/67623,Books,Travel,Europe,Greece,General,,,
8795,TRUE,https://www.amazon.com/gp/most-wished-for/books/67624,Books,Travel,Europe,Greece,Athens,,,
8796,TRUE,https://www.amazon.com/gp/most-wished-for/books/67625,Books,Travel,Europe,Greece,Corfu,,,
8797,TRUE,https://www.amazon.com/gp/most-wished-for/books/67626,Books,Travel,Europe,Greece,Crete,,,
8798,TRUE,https://www.amazon.com/gp/most-wished-for/books/67627,Books,Travel,Europe,Greece,Cyclades,,,
8799,TRUE,https://www.amazon.com/gp/most-wished-for/books/67628,Books,Travel,Europe,Greece,Rhodes,,,
8800,TRUE,https://www.amazon.com/gp/most-wished-for/books/16964,Books,Travel,Europe,Greenland,,,,
8801,TRUE,https://www.amazon.com/gp/most-wished-for/books/16966,Books,Travel,Europe,Hungary,,,,
8802,TRUE,https://www.amazon.com/gp/most-wished-for/books/67629,Books,Travel,Europe,Hungary,General,,,
8803,TRUE,https://www.amazon.com/gp/most-wished-for/books/67630,Books,Travel,Europe,Hungary,Budapest,,,
8804,TRUE,https://www.amazon.com/gp/most-wished-for/books/16968,Books,Travel,Europe,Iceland,,,,
8805,TRUE,https://www.amazon.com/gp/most-wished-for/books/16970,Books,Travel,Europe,Ireland,,,,
8806,TRUE,https://www.amazon.com/gp/most-wished-for/books/67641,Books,Travel,Europe,Ireland,General,,,
8807,TRUE,https://www.amazon.com/gp/most-wished-for/books/67642,Books,Travel,Europe,Ireland,Cork,,,
8808,TRUE,https://www.amazon.com/gp/most-wished-for/books/67643,Books,Travel,Europe,Ireland,Dublin,,,
8809,TRUE,https://www.amazon.com/gp/most-wished-for/books/16973,Books,Travel,Europe,Italy,,,,
8810,TRUE,https://www.amazon.com/gp/most-wished-for/books/67646,Books,Travel,Europe,Italy,General,,,
8811,TRUE,https://www.amazon.com/gp/most-wished-for/books/67647,Books,Travel,Europe,Italy,Florence,,,
8812,TRUE,https://www.amazon.com/gp/most-wished-for/books/67648,Books,Travel,Europe,Italy,Milan,,,
8813,TRUE,https://www.amazon.com/gp/most-wished-for/books/67649,Books,Travel,Europe,Italy,Naples,,,
8814,TRUE,https://www.amazon.com/gp/most-wished-for/books/67650,Books,Travel,Europe,Italy,Rome,,,
8815,TRUE,https://www.amazon.com/gp/most-wished-for/books/67651,Books,Travel,Europe,Italy,Sardinia,,,
8816,TRUE,https://www.amazon.com/gp/most-wished-for/books/67652,Books,Travel,Europe,Italy,Sicily,,,
8817,TRUE,https://www.amazon.com/gp/most-wished-for/books/67653,Books,Travel,Europe,Italy,Tuscany,,,
8818,TRUE,https://www.amazon.com/gp/most-wished-for/books/67654,Books,Travel,Europe,Italy,Umbria,,,
8819,TRUE,https://www.amazon.com/gp/most-wished-for/books/67655,Books,Travel,Europe,Italy,Venice,,,
8820,TRUE,https://www.amazon.com/gp/most-wished-for/books/16976,Books,Travel,Europe,Latvia,,,,
8821,TRUE,https://www.amazon.com/gp/most-wished-for/books/16978,Books,Travel,Europe,Liechtenstein,,,,
8822,TRUE,https://www.amazon.com/gp/most-wished-for/books/16980,Books,Travel,Europe,Lithuania,,,,
8823,TRUE,https://www.amazon.com/gp/most-wished-for/books/16982,Books,Travel,Europe,Luxembourg,,,,
8824,TRUE,https://www.amazon.com/gp/most-wished-for/books/16984,Books,Travel,Europe,Malta,,,,
8825,TRUE,https://www.amazon.com/gp/most-wished-for/books/16986,Books,Travel,Europe,Monaco,,,,
8826,TRUE,https://www.amazon.com/gp/most-wished-for/books/16988,Books,Travel,Europe,Netherlands,,,,
8827,TRUE,https://www.amazon.com/gp/most-wished-for/books/67668,Books,Travel,Europe,Netherlands,General,,,
8828,TRUE,https://www.amazon.com/gp/most-wished-for/books/67669,Books,Travel,Europe,Netherlands,Amsterdam,,,
8829,TRUE,https://www.amazon.com/gp/most-wished-for/books/16990,Books,Travel,Europe,Norway,,,,
8830,TRUE,https://www.amazon.com/gp/most-wished-for/books/67670,Books,Travel,Europe,Norway,General,,,
8831,TRUE,https://www.amazon.com/gp/most-wished-for/books/67671,Books,Travel,Europe,Norway,Oslo,,,
8832,TRUE,https://www.amazon.com/gp/most-wished-for/books/16992,Books,Travel,Europe,Poland,,,,
8833,TRUE,https://www.amazon.com/gp/most-wished-for/books/67672,Books,Travel,Europe,Poland,General,,,
8834,TRUE,https://www.amazon.com/gp/most-wished-for/books/67673,Books,Travel,Europe,Poland,Warsaw,,,
8835,TRUE,https://www.amazon.com/gp/most-wished-for/books/16994,Books,Travel,Europe,Portugal,,,,
8836,TRUE,https://www.amazon.com/gp/most-wished-for/books/67674,Books,Travel,Europe,Portugal,General,,,
8837,TRUE,https://www.amazon.com/gp/most-wished-for/books/67675,Books,Travel,Europe,Portugal,Lisbon,,,
8838,TRUE,https://www.amazon.com/gp/most-wished-for/books/16996,Books,Travel,Europe,Romania & Moldova,,,,
8844,TRUE,https://www.amazon.com/gp/most-wished-for/books/16999,Books,Travel,Europe,San Marino & Umbria,,,,
8849,TRUE,https://www.amazon.com/gp/most-wished-for/books/17023,Books,Travel,Europe,Serbia & Slovenia,,,,
8850,TRUE,https://www.amazon.com/gp/most-wished-for/books/17001,Books,Travel,Europe,Slovakia,,,,
8851,TRUE,https://www.amazon.com/gp/most-wished-for/books/17003,Books,Travel,Europe,Spain,,,,
8852,TRUE,https://www.amazon.com/gp/most-wished-for/books/17008,Books,Travel,Europe,Spain,General,,,
8853,TRUE,https://www.amazon.com/gp/most-wished-for/books/67683,Books,Travel,Europe,Spain,Andalusia,,,
8854,TRUE,https://www.amazon.com/gp/most-wished-for/books/17005,Books,Travel,Europe,Spain,Balearic Islands,,,
8855,TRUE,https://www.amazon.com/gp/most-wished-for/books/67684,Books,Travel,Europe,Spain,Barcelona,,,
8856,TRUE,https://www.amazon.com/gp/most-wished-for/books/17006,Books,Travel,Europe,Spain,Basque,,,
8857,TRUE,https://www.amazon.com/gp/most-wished-for/books/67685,Books,Travel,Europe,Spain,Catalonia,,,
8858,TRUE,https://www.amazon.com/gp/most-wished-for/books/67686,Books,Travel,Europe,Spain,Madrid,,,
8859,TRUE,https://www.amazon.com/gp/most-wished-for/books/67687,Books,Travel,Europe,Spain,Seville,,,
8860,TRUE,https://www.amazon.com/gp/most-wished-for/books/17010,Books,Travel,Europe,Sweden,,,,
8861,TRUE,https://www.amazon.com/gp/most-wished-for/books/67688,Books,Travel,Europe,Sweden,General,,,
8862,TRUE,https://www.amazon.com/gp/most-wished-for/books/67689,Books,Travel,Europe,Sweden,Stockholm,,,
8863,TRUE,https://www.amazon.com/gp/most-wished-for/books/17013,Books,Travel,Europe,Switzerland,,,,
8864,TRUE,https://www.amazon.com/gp/most-wished-for/books/17015,Books,Travel,Europe,Vatican,,,,
8865,TRUE,https://www.amazon.com/gp/most-wished-for/books/17148,Books,Travel,Mexico,,,,,
8866,TRUE,https://www.amazon.com/gp/most-wished-for/books/67661,Books,Travel,Mexico,General,,,,
8867,TRUE,https://www.amazon.com/gp/most-wished-for/books/67662,Books,Travel,Mexico,Acapulco,,,,
8868,TRUE,https://www.amazon.com/gp/most-wished-for/books/67663,Books,Travel,Mexico,Cancun & Cozumel,,,,
8869,TRUE,https://www.amazon.com/gp/most-wished-for/books/67664,Books,Travel,Mexico,Mexico City,,,,
8870,TRUE,https://www.amazon.com/gp/most-wished-for/books/67665,Books,Travel,Mexico,Puerto Vallarta,,,,
8871,TRUE,https://www.amazon.com/gp/most-wished-for/books/67740,Books,Travel,Mexico,Yucatan Peninsula,,,,
8872,TRUE,https://www.amazon.com/gp/most-wished-for/books/17175,Books,Travel,Middle East,,,,,
8873,TRUE,https://www.amazon.com/gp/most-wished-for/books/17181,Books,Travel,Middle East,General,,,,
8874,TRUE,https://www.amazon.com/gp/most-wished-for/books/17177,Books,Travel,Middle East,"Bahrain, Kuwait, Oman, Qatar, United-Arab-Emirates & Yemen",,,,
8878,TRUE,https://www.amazon.com/gp/most-wished-for/books/17183,Books,Travel,Middle East,Iran,,,,
8879,TRUE,https://www.amazon.com/gp/most-wished-for/books/17185,Books,Travel,Middle East,Iraq,,,,
8880,TRUE,https://www.amazon.com/gp/most-wished-for/books/17187,Books,Travel,Middle East,Israel,,,,
8881,TRUE,https://www.amazon.com/gp/most-wished-for/books/67644,Books,Travel,Middle East,Israel,General,,,
8882,TRUE,https://www.amazon.com/gp/most-wished-for/books/67645,Books,Travel,Middle East,Israel,Jerusalem,,,
8883,TRUE,https://www.amazon.com/gp/most-wished-for/books/17189,Books,Travel,Middle East,Jordan,,,,
8884,TRUE,https://www.amazon.com/gp/most-wished-for/books/17191,Books,Travel,Middle East,Lebanon,,,,
8885,TRUE,https://www.amazon.com/gp/most-wished-for/books/17193,Books,Travel,Middle East,Saudi Arabia,,,,
8886,TRUE,https://www.amazon.com/gp/most-wished-for/books/17195,Books,Travel,Middle East,Syria,,,,
8887,TRUE,https://www.amazon.com/gp/most-wished-for/books/17197,Books,Travel,Middle East,Yemen,,,,
8888,TRUE,https://www.amazon.com/gp/most-wished-for/books/17199,Books,Travel,Polar Regions,,,,,
8889,TRUE,https://www.amazon.com/gp/most-wished-for/books/17201,Books,Travel,Polar Regions,Antarctica,,,,
8890,TRUE,https://www.amazon.com/gp/most-wished-for/books/17203,Books,Travel,Polar Regions,Arctic,,,,
8891,TRUE,https://www.amazon.com/gp/most-wished-for/books/17150,Books,Travel,South America,,,,,
8892,TRUE,https://www.amazon.com/gp/most-wished-for/books/17168,Books,Travel,South America,General,,,,
8893,TRUE,https://www.amazon.com/gp/most-wished-for/books/67560,Books,Travel,South America,Argentina,,,,
8894,TRUE,https://www.amazon.com/gp/most-wished-for/books/67561,Books,Travel,South America,Argentina,General,,,
8895,TRUE,https://www.amazon.com/gp/most-wished-for/books/67562,Books,Travel,South America,Argentina,Buenos Aires,,,
8896,TRUE,https://www.amazon.com/gp/most-wished-for/books/17155,Books,Travel,South America,Bolivia,,,,
8897,TRUE,https://www.amazon.com/gp/most-wished-for/books/17157,Books,Travel,South America,Brazil,,,,
8898,TRUE,https://www.amazon.com/gp/most-wished-for/books/67576,Books,Travel,South America,Brazil,General,,,
8899,TRUE,https://www.amazon.com/gp/most-wished-for/books/67577,Books,Travel,South America,Brazil,Amazon,,,
8900,TRUE,https://www.amazon.com/gp/most-wished-for/books/67578,Books,Travel,South America,Brazil,Rio de Janeiro,,,
8901,TRUE,https://www.amazon.com/gp/most-wished-for/books/17159,Books,Travel,South America,Chile,,,,
8902,TRUE,https://www.amazon.com/gp/most-wished-for/books/17161,Books,Travel,South America,Colombia,,,,
8903,TRUE,https://www.amazon.com/gp/most-wished-for/books/17163,Books,Travel,South America,Ecuador & Galapagos Islands,,,,
8904,TRUE,https://www.amazon.com/gp/most-wished-for/books/17165,Books,Travel,South America,"French Guiana, Guyana & Suriname",,,,
8905,TRUE,https://www.amazon.com/gp/most-wished-for/books/17169,Books,Travel,South America,Paraguay & Uruguay,,,,
8906,TRUE,https://www.amazon.com/gp/most-wished-for/books/17172,Books,Travel,South America,Peru,,,,
8907,TRUE,https://www.amazon.com/gp/most-wished-for/books/17173,Books,Travel,South America,Venezuela,,,,
8908,TRUE,https://www.amazon.com/gp/most-wished-for/books/17227,Books,Travel,United States,,,,,
8909,TRUE,https://www.amazon.com/gp/most-wished-for/books/17230,Books,Travel,United States,Central,,,,
8910,TRUE,https://www.amazon.com/gp/most-wished-for/books/17234,Books,Travel,United States,Midwest,,,,
8911,TRUE,https://www.amazon.com/gp/most-wished-for/books/17236,Books,Travel,United States,Northeast,,,,
8912,TRUE,https://www.amazon.com/gp/most-wished-for/books/17238,Books,Travel,United States,Northeast,General,,,
8913,TRUE,https://www.amazon.com/gp/most-wished-for/books/17240,Books,Travel,United States,Northeast,Mid Atlantic,,,
8914,TRUE,https://www.amazon.com/gp/most-wished-for/books/17242,Books,Travel,United States,Northeast,New England,,,
8915,TRUE,https://www.amazon.com/gp/most-wished-for/books/17244,Books,Travel,United States,South,,,,
8916,TRUE,https://www.amazon.com/gp/most-wished-for/books/17248,Books,Travel,United States,South,General,,,
8917,TRUE,https://www.amazon.com/gp/most-wished-for/books/17246,Books,Travel,United States,South,East South Central,,,
8918,TRUE,https://www.amazon.com/gp/most-wished-for/books/17250,Books,Travel,United States,South,South Atlantic,,,
8919,TRUE,https://www.amazon.com/gp/most-wished-for/books/17252,Books,Travel,United States,South,West South Central,,,
8920,TRUE,https://www.amazon.com/gp/most-wished-for/books/17255,Books,Travel,United States,West,,,,
8921,TRUE,https://www.amazon.com/gp/most-wished-for/books/17256,Books,Travel,United States,West,General,,,
8922,TRUE,https://www.amazon.com/gp/most-wished-for/books/17259,Books,Travel,United States,West,Mountain,,,
8923,TRUE,https://www.amazon.com/gp/most-wished-for/books/17261,Books,Travel,United States,West,Pacific,,,
8924,TRUE,https://www.amazon.com/gp/most-wished-for/books/17265,Books,Travel,United States,Alabama,,,,
8925,TRUE,https://www.amazon.com/gp/most-wished-for/books/17267,Books,Travel,United States,Alaska,,,,
8926,TRUE,https://www.amazon.com/gp/most-wished-for/books/67461,Books,Travel,United States,Alaska,General,,,
8927,TRUE,https://www.amazon.com/gp/most-wished-for/books/67462,Books,Travel,United States,Alaska,Anchorage,,,
8928,TRUE,https://www.amazon.com/gp/most-wished-for/books/67463,Books,Travel,United States,Alaska,Fairbanks,,,
8929,TRUE,https://www.amazon.com/gp/most-wished-for/books/17279,Books,Travel,United States,Arkansas,,,,
8930,TRUE,https://www.amazon.com/gp/most-wished-for/books/17269,Books,Travel,United States,Arizona,,,,
8931,TRUE,https://www.amazon.com/gp/most-wished-for/books/17271,Books,Travel,United States,Arizona,General,,,
8932,TRUE,https://www.amazon.com/gp/most-wished-for/books/17273,Books,Travel,United States,Arizona,Grand Canyon,,,
8933,TRUE,https://www.amazon.com/gp/most-wished-for/books/17275,Books,Travel,United States,Arizona,Phoenix,,,
8934,TRUE,https://www.amazon.com/gp/most-wished-for/books/17277,Books,Travel,United States,Arizona,Tucson,,,
8935,TRUE,https://www.amazon.com/gp/most-wished-for/books/17281,Books,Travel,United States,California,,,,
8936,TRUE,https://www.amazon.com/gp/most-wished-for/books/17285,Books,Travel,United States,California,General,,,
8937,TRUE,https://www.amazon.com/gp/most-wished-for/books/67464,Books,Travel,United States,California,Death Valley,,,
8938,TRUE,https://www.amazon.com/gp/most-wished-for/books/17287,Books,Travel,United States,California,Los Angeles,,,
8939,TRUE,https://www.amazon.com/gp/most-wished-for/books/67465,Books,Travel,United States,California,Monterey,,,
8940,TRUE,https://www.amazon.com/gp/most-wished-for/books/67741,Books,Travel,United States,California,Mount Shasta,,,
8941,TRUE,https://www.amazon.com/gp/most-wished-for/books/67466,Books,Travel,United States,California,Sacramento,,,
8942,TRUE,https://www.amazon.com/gp/most-wished-for/books/67467,Books,Travel,United States,California,San Diego,,,
8943,TRUE,https://www.amazon.com/gp/most-wished-for/books/17289,Books,Travel,United States,California,San Francisco,,,
8944,TRUE,https://www.amazon.com/gp/most-wished-for/books/67468,Books,Travel,United States,California,San Jose,,,
8945,TRUE,https://www.amazon.com/gp/most-wished-for/books/67469,Books,Travel,United States,California,Santa Barbara,,,
8946,TRUE,https://www.amazon.com/gp/most-wished-for/books/67470,Books,Travel,United States,California,Sequoia,,,
8947,TRUE,https://www.amazon.com/gp/most-wished-for/books/67471,Books,Travel,United States,California,Yosemite,,,
8948,TRUE,https://www.amazon.com/gp/most-wished-for/books/17291,Books,Travel,United States,Colorado,,,,
8949,TRUE,https://www.amazon.com/gp/most-wished-for/books/17294,Books,Travel,United States,Colorado,General,,,
8950,TRUE,https://www.amazon.com/gp/most-wished-for/books/67472,Books,Travel,United States,Colorado,Aspen,,,
8951,TRUE,https://www.amazon.com/gp/most-wished-for/books/67473,Books,Travel,United States,Colorado,Boulder,,,
8952,TRUE,https://www.amazon.com/gp/most-wished-for/books/67474,Books,Travel,United States,Colorado,Colorado Springs,,,
8953,TRUE,https://www.amazon.com/gp/most-wished-for/books/17292,Books,Travel,United States,Colorado,Denver,,,
8954,TRUE,https://www.amazon.com/gp/most-wished-for/books/17296,Books,Travel,United States,Colorado,Rocky Mountain National Park,,,
8955,TRUE,https://www.amazon.com/gp/most-wished-for/books/17298,Books,Travel,United States,Connecticut,,,,
8956,TRUE,https://www.amazon.com/gp/most-wished-for/books/67475,Books,Travel,United States,Connecticut,General,,,
8957,TRUE,https://www.amazon.com/gp/most-wished-for/books/67476,Books,Travel,United States,Connecticut,New Haven,,,
8958,TRUE,https://www.amazon.com/gp/most-wished-for/books/17300,Books,Travel,United States,Delaware,,,,
8959,TRUE,https://www.amazon.com/gp/most-wished-for/books/17302,Books,Travel,United States,Florida,,,,
8960,TRUE,https://www.amazon.com/gp/most-wished-for/books/17305,Books,Travel,United States,Florida,General,,,
8961,TRUE,https://www.amazon.com/gp/most-wished-for/books/17304,Books,Travel,United States,Florida,Disney World,,,
8962,TRUE,https://www.amazon.com/gp/most-wished-for/books/67477,Books,Travel,United States,Florida,Jacksonville,,,
8963,TRUE,https://www.amazon.com/gp/most-wished-for/books/17307,Books,Travel,United States,Florida,Keys,,,
8964,TRUE,https://www.amazon.com/gp/most-wished-for/books/67478,Books,Travel,United States,Florida,Miami,,,
8965,TRUE,https://www.amazon.com/gp/most-wished-for/books/17309,Books,Travel,United States,Florida,Orlando,,,
8966,TRUE,https://www.amazon.com/gp/most-wished-for/books/67479,Books,Travel,United States,Florida,Tampa,,,
8967,TRUE,https://www.amazon.com/gp/most-wished-for/books/17311,Books,Travel,United States,Georgia,,,,
8968,TRUE,https://www.amazon.com/gp/most-wished-for/books/67480,Books,Travel,United States,Georgia,General,,,
8969,TRUE,https://www.amazon.com/gp/most-wished-for/books/67481,Books,Travel,United States,Georgia,Atlanta,,,
8970,TRUE,https://www.amazon.com/gp/most-wished-for/books/67482,Books,Travel,United States,Georgia,Savannah,,,
8971,TRUE,https://www.amazon.com/gp/most-wished-for/books/17313,Books,Travel,United States,Hawaii,,,,
8972,TRUE,https://www.amazon.com/gp/most-wished-for/books/67483,Books,Travel,United States,Hawaii,General,,,
8973,TRUE,https://www.amazon.com/gp/most-wished-for/books/67484,Books,Travel,United States,Hawaii,Big Island,,,
8974,TRUE,https://www.amazon.com/gp/most-wished-for/books/67485,Books,Travel,United States,Hawaii,Honolulu,,,
